Corp,Corp Name,School,School Name,"Performance Points
 (3-8)","Performance Weight
 (3-8)","Growth Points
 (4-8)","Growth Weight
 (4-8)","Performance Points
 (10)","Performance Weight
 (10)","Growth Points
 (10-12)","Growth Weight
 (10-12)","Mult. Measures Points
 (12)","Mult. Measures Weight
 (12)",Overall Points,Overall Grade
9210,Diocese of Lafayette Catholic Sch,D415,Central Catholic Jr-Sr High School,80,0.165,100.6,0.165,79.2,0.134,125,0.134,100,0.402,97.4,A
9210,Diocese of Lafayette Catholic Sch,D420,Saint Boniface School,84.3,0.5,96.7,0.5,,,,,,,90.5,A
9210,Diocese of Lafayette Catholic Sch,D425,Saint Lawrence Elementary School,79.4,0.5,107,0.5,,,,,,,93.2,A
9210,Diocese of Lafayette Catholic Sch,D430,Saint Mary Cathedral School,95.3,0.5,96.7,0.5,,,,,,,96.0,A
9215,Diocese of Evansville,A660,Washington Catholic Mid/High Sch,45.7,0.316,79.3,0.316,52.3,0.147,,,100,0.221,69.3,D
9215,Diocese of Evansville,A665,Washington Catholic Elementary Sch,60.4,0.5,132.8,0.5,,,,,,,96.6,A
9215,Diocese of Evansville,A871,Holy Trinity Catholic School,,,101.8,1,,,,,,,101.8,A
9215,Diocese of Evansville,B105,St Joseph School,83,0.5,123.7,0.5,,,,,,,103.4,A
9215,Diocese of Evansville,B115,Holy Cross School,82.3,0.5,96.5,0.5,,,,,,,89.4,B
9215,Diocese of Evansville,B120,Saint James School,83.1,0.5,106.2,0.5,,,,,,,94.7,A
9215,Diocese of Evansville,B125,Saints Peter & Paul School,89.2,0.5,117.5,0.5,,,,,,,103.4,A
9215,Diocese of Evansville,B560,Rivet Middle & High School,64.2,0.204,97.8,0.204,66.7,0.118,114.8,0.118,100,0.355,90.0,A
9215,Diocese of Evansville,B565,Flaget Elementary School,81.9,0.5,85.6,0.5,,,,,,,83.8,B
9215,Diocese of Evansville,D095,St Matthew School,80,0.5,92,0.5,,,,,,,86.0,B
9215,Diocese of Evansville,D100,St Philip School,96.8,0.5,115.6,0.5,,,,,,,106.2,A
9215,Diocese of Evansville,D105,Saint Wendel School,99,0.5,120,0.5,,,,,,,109.5,A
9215,Diocese of Evansville,D370,St Bernard Catholic School,66.9,0.5,100,0.5,,,,,,,83.5,B
9215,Diocese of Evansville,D530,Mater Dei High School,,,,,80.7,0.2,116.4,0.2,100,0.6,99.4,A
9215,Diocese of Evansville,D535,Reitz Memorial High School,,,,,70.8,0.2,110.7,0.2,100,0.6,96.3,A
9215,Diocese of Evansville,D545,Annuc Cthlc Sch @ Christ the King,78.8,0.5,121.4,0.5,,,,,,,100.1,A
9215,Diocese of Evansville,D550,Corpus Christi School,85.6,0.5,98.6,0.5,,,,,,,92.1,A
9215,Diocese of Evansville,D555,Good Shepherd School,90.7,0.5,100.3,0.5,,,,,,,95.5,A
9215,Diocese of Evansville,D560,Holy Redeemer School,80.1,0.5,123,0.5,,,,,,,101.6,A
9215,Diocese of Evansville,D565,Holy Rosary School,86.9,0.5,99.1,0.5,,,,,,,93.0,A
9215,Diocese of Evansville,D570,Annunciation Cthlc at Holy Spirit,57,0.5,97.3,0.5,,,,,,,77.2,C
9215,Diocese of Evansville,D580,Westside Catholic School,65.2,0.5,122.3,0.5,,,,,,,93.8,A
9215,Diocese of Evansville,D590,St Benedict Cathedral School,91.5,0.5,109.2,0.5,,,,,,,100.4,A
9215,Diocese of Evansville,D605,Saint Joseph School,82.5,0.5,107.6,0.5,,,,,,,95.1,A
9215,Diocese of Evansville,D610,Resurrection School,88,0.5,104.4,0.5,,,,,,,96.2,A
9215,Diocese of Evansville,D815,Saint John The Baptist School,93.9,0.5,121.7,0.5,,,,,,,107.8,A
9220,Diocese of Fort Wayne - South Bend,A035,Saint Joseph School,67.3,0.5,106,0.5,,,,,,,86.7,B
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,79.9,0.5,112.1,0.5,,,,,,,96.0,A
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,,,94.4,1,,,,,,,94.4,A
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,,,,,68.8,0.2,129.8,0.2,100.2,0.6,99.8,A
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,,,,,46.2,0.2,109.3,0.2,100,0.6,91.1,A
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,65.5,0.5,100.5,0.5,,,,,,,83.0,B
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,61.7,0.5,112.7,0.5,,,,,,,87.2,B
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,77,0.5,92.3,0.5,,,,,,,84.7,B
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,72.9,0.5,109.9,0.5,,,,,,,91.4,A
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,56.6,0.5,124.3,0.5,,,,,,,90.5,A
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,74.5,0.5,95.7,0.5,,,,,,,85.1,B
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,56.4,0.5,86.3,0.5,,,,,,,71.4,C
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,85.6,0.5,107.2,0.5,,,,,,,96.4,A
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,72.4,0.5,102.8,0.5,,,,,,,87.6,B
9220,Diocese of Fort Wayne - South Bend,A340,Saint Rose of Lima School,68.7,0.5,87.2,0.5,,,,,,,78.0,C
9220,Diocese of Fort Wayne - South Bend,A350,St Joseph Hessen Cassel Cath Sch,87.9,0.5,121.8,0.5,,,,,,,104.9,A
9220,Diocese of Fort Wayne - South Bend,A355,Saint John The Baptist Catholic ,73.6,0.5,112.1,0.5,,,,,,,92.9,A
9220,Diocese of Fort Wayne - South Bend,A360,Saint Louis Besancon Catholic Sch,70.3,0.5,103.3,0.5,,,,,,,86.8,B
9220,Diocese of Fort Wayne - South Bend,A735,Saint Joseph School,89.5,0.5,127.4,0.5,,,,,,,108.5,A
9220,Diocese of Fort Wayne - South Bend,A975,St Thomas The Apostle School,80.4,0.5,83.5,0.5,,,,,,,82.0,B
9220,Diocese of Fort Wayne - South Bend,A980,St Vincent de Paul School,52.6,0.5,80.9,0.5,,,,,,,66.8,D
9220,Diocese of Fort Wayne - South Bend,B020,St John Evangelist School,68,0.5,89.8,0.5,,,,,,,78.9,C
9220,Diocese of Fort Wayne - South Bend,B418,Huntington Catholic School,60.6,0.5,92.7,0.5,,,,,,,76.7,C
9220,Diocese of Fort Wayne - South Bend,B605,Sacred Heart School,82.5,0.5,90.4,0.5,,,,,,,86.5,B
9220,Diocese of Fort Wayne - South Bend,C855,Saint Michael School,78.4,0.5,104,0.5,,,,,,,91.2,A
9220,Diocese of Fort Wayne - South Bend,C980,Saint Mary Elementary School,84.8,0.5,104.4,0.5,,,,,,,94.6,A
9220,Diocese of Fort Wayne - South Bend,D164,St Pius X Catholic School,90.5,0.5,99,0.5,,,,,,,94.8,A
9220,Diocese of Fort Wayne - South Bend,D165,Marian High School,,,,,65.7,0.2,126,0.2,100,0.6,98.3,A
9220,Diocese of Fort Wayne - South Bend,D177,Mishawaka Catholic School,68.5,0.5,102.8,0.5,,,,,,,85.7,B
9220,Diocese of Fort Wayne - South Bend,D198,Queen of Peace School,82.5,0.5,94,0.5,,,,,,,88.3,B
9220,Diocese of Fort Wayne - South Bend,D225,Saint Joseph High School,,,,,64.8,0.2,109.1,0.2,100,0.6,94.8,A
9220,Diocese of Fort Wayne - South Bend,D230,Christ The King School,83.9,0.5,97.9,0.5,,,,,,,90.9,A
9220,Diocese of Fort Wayne - South Bend,D235,Corpus Christi School,78.6,0.5,117.8,0.5,,,,,,,98.2,A
9220,Diocese of Fort Wayne - South Bend,D240,Holy Cross School,59.9,0.5,113.9,0.5,,,,,,,86.9,B
9220,Diocese of Fort Wayne - South Bend,D245,Holy Family School,61,0.5,90.3,0.5,,,,,,,75.7,C
9220,Diocese of Fort Wayne - South Bend,D250,Our Lady Of Hungary School,60.2,0.5,102.9,0.5,,,,,,,81.6,B
9220,Diocese of Fort Wayne - South Bend,D255,Saint Adalbert School,67.3,0.5,124.4,0.5,,,,,,,95.9,A
9220,Diocese of Fort Wayne - South Bend,D260,Saint Anthony De Padua School,82.8,0.5,109.2,0.5,,,,,,,96.0,A
9220,Diocese of Fort Wayne - South Bend,D265,Saint John The Baptist School,40.9,0.5,101.7,0.5,,,,,,,71.3,C
9220,Diocese of Fort Wayne - South Bend,D270,Saint Joseph School,89.9,0.5,100.3,0.5,,,,,,,95.1,A
9220,Diocese of Fort Wayne - South Bend,D275,Saint Jude Catholic School,75.5,0.5,107.6,0.5,,,,,,,91.6,A
9220,Diocese of Fort Wayne - South Bend,D285,Saint Matthew Cathedral School,,,,,,,,,,,,Appeal Pending
9220,Diocese of Fort Wayne - South Bend,D805,Saint Bernard Elementary School,68.6,0.5,103,0.5,,,,,,,85.8,B
9230,Lutheran Schools of Indiana,A040,St Peter Immanuel Lutheran School,70.4,0.5,104.4,0.5,,,,,,,87.4,B
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,77.3,0.5,92.5,0.5,,,,,,,84.9,B
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,,,,,63.3,0.2,126.6,0.2,100,0.6,98.0,A
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,72.3,0.5,82,0.5,,,,,,,77.2,C
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,59.5,0.5,88.2,0.5,,,,,,,73.9,C
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,83,0.5,100,0.5,,,,,,,91.5,A
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,70.9,0.5,89.9,0.5,,,,,,,80.4,B
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,68.3,0.5,113.3,0.5,,,,,,,90.8,A
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,57.5,0.5,112.4,0.5,,,,,,,85.0,B
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,67.1,0.5,100.7,0.5,,,,,,,83.9,B
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,57,0.5,94.7,0.5,,,,,,,75.9,C
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,73.1,0.5,109.9,0.5,,,,,,,91.5,A
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,84.1,0.5,107.1,0.5,,,,,,,95.6,A
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,71.2,0.5,98.6,0.5,,,,,,,84.9,B
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,77.8,0.5,114.5,0.5,,,,,,,96.2,A
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,,,101.7,1,,,,,,,101.7,A
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,71.6,0.5,99,0.5,,,,,,,85.3,B
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,,,,,,,,,,,0.0,No Grade
9230,Lutheran Schools of Indiana,A985,Trinity Lutheran School,,,,,,,,,,,0.0,No Grade
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,47.9,0.5,86,0.5,,,,,,,67.0,D
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,69.3,0.5,126.4,0.5,,,,,,,97.9,A
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,,,101.2,1,,,,,,,101.2,A
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,,,140,1,,,,,,,140.0,A
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,,,,,68.4,0.2,136.1,0.2,100,0.6,100.9,A
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,,,114,1,,,,,,,114.0,A
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,66.3,0.5,79.1,0.5,,,,,,,72.7,C
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,54.2,0.5,78.7,0.5,,,,,,,66.5,D
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,72.6,0.5,103,0.5,,,,,,,87.8,B
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,76.6,0.5,96,0.5,,,,,,,86.3,B
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,83.4,0.5,109,0.5,,,,,,,96.2,A
9230,Lutheran Schools of Indiana,C270,Lutheran High School,,,,,58,0.2,112.2,0.2,100,0.6,94.0,A
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,72.2,0.5,108.7,0.5,,,,,,,90.5,A
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,61.5,0.5,91.1,0.5,,,,,,,76.3,C
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,71.9,0.5,122.2,0.5,,,,,,,97.1,A
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,,,,,,,,,,,,Appeal Pending
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,,,,,,,,,,,0.0,No Grade
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,71.2,0.5,105.1,0.5,,,,,,,88.2,B
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,86.6,0.5,105.1,0.5,,,,,,,95.9,A
9230,Lutheran Schools of Indiana,D317,Resurrection Lutheran Academy,,,,,,,,,,,0.0,No Grade
9230,Lutheran Schools of Indiana,D375,Saint Peter Lutheran School,65.7,0.5,110.6,0.5,,,,,,,88.2,B
9230,Lutheran Schools of Indiana,D435,Saint James Lutheran School,77.5,0.5,87.1,0.5,,,,,,,82.3,B
9230,Lutheran Schools of Indiana,D625,Evansville Lutheran School,56.5,0.5,98.6,0.5,,,,,,,77.6,C
9240,The Oaks Academy,B297,The Oaks Academy - Brookside,79.9,0.5,99.1,0.5,,,,,,,89.5,B
9240,The Oaks Academy,C773,The Oaks Academy - Fall Creek,87.8,0.5,89.1,0.5,,,,,,,88.5,B
9240,The Oaks Academy,C774,The Oaks Academy - Middle School,,,94.1,1,,,,,,,94.1,A
9310,Charter School of the Dunes,1535,Charter School of the Dunes,30.6,0.5,104.5,0.5,,,,,,,67.6,D
9315,Signature School Inc,8295,Signature School Inc,,,,,92.7,0.2,122.9,0.2,100,0.6,103.1,A
9320,Community Montessori Inc,1536,Community Montessori,49,0.315,109.8,0.315,43.3,0.074,132,0.074,103.1,0.223,86.0,B
9325,Options Charter School - Carmel,2524,Options Charter School - Carmel,,,,,,,,,,,,Appeal Pending
9330,Irvington Community School,1537,Irvington Community School,55,0.288,88.1,0.288,34.7,0.085,84.5,0.085,94,0.254,75.2,C
9350,Timothy L Johnson Academy,1539,Timothy L Johnson Academy,33.5,0.5,99.4,0.5,,,,,,,66.5,D
9365,Enlace Academy,5667,Enlace Academy,,,94.5,1,,,,,,,94.5,A
9380,Christel House Academy South,5874,Christel House Academy South,55.1,0.33,90.7,0.33,35.8,0.068,123.6,0.068,94.6,0.204,78.2,C
9395,Christel House Academy West,5871,Christel House Academy West,44.7,0.5,78.6,0.5,,,,,,,61.7,D
9400,KIPP Indy College Prep Middle,5860,KIPP Indy College Prep Middle,,,109.1,1,,,,,,,109.1,A
9410,KIPP Indy Unite Elementary,5741,KIPP Indy Unite Elementary,,,,,,,,,,,0.0,No Grade
9425,Tindley Genesis Academy,5621,Tindley Genesis Academy,,,102.4,1,,,,,,,102.4,A
9430,Tindley Summit Academy,5629,Tindley Summit Academy,35.6,0.5,116.8,0.5,,,,,,,76.2,C
9445,Charles A Tindley Accelerated Sch,6208,Charles A Tindley Accelerated Sch,,,,,62.5,0.2,108.1,0.2,105.6,0.6,97.5,A
9460,Thea Bowman Leadership Academy,4022,Thea Bowman Leadership Academy,34.9,0.272,84.9,0.272,18.3,0.091,89.4,0.091,94.7,0.274,68.3,D
9465,Rural Community Schools Inc,7951,Rural Community Academy,64.6,0.5,95.2,0.5,,,,,,,79.9,C
9485,SE Neighborhood Sch of Excellence,5868,SE Neighborhood Sch of Excellence,36,0.5,95.9,0.5,,,,,,,66.0,D
9490,Indiana College Preparatory School,5441,Indiana College Preparatory School,,,,,,,,,,,0.0,No Grade
9495,Joshua Academy,8203,Joshua Academy,50,0.5,111.1,0.5,,,,,,,80.6,B
9535,Gary Lighthouse Charter School,4130,Gary Lighthouse Charter School,32.2,0.257,97.1,0.257,15.1,0.097,98.1,0.097,100,0.291,73.3,C
9545,21st Century Charter Sch of Gary,4164,21st Century Charter Sch of Gary,35.6,0.295,95.7,0.295,18.5,0.082,89.8,0.082,96,0.246,71.2,C
9555,East Chicago Urban Enterprise Acad,3935,East Chicago Urban Enterprise Acad,42.6,0.5,92.6,0.5,,,,,,,67.6,D
9575,Indpls Lighthouse Charter School,5523,Indpls Lighthouse Charter School,47.4,0.333,113.7,0.333,28.5,0.067,132.9,0.067,100,0.201,84.6,B
9595,East Chicago Lighthouse Charter,3971,East Chicago Lighthouse,32.6,0.5,100.8,0.5,,,,,,,66.7,D
9615,Andrew J Brown Academy,5488,Andrew J Brown Academy,38.3,0.5,111.7,0.5,,,,,,,75.0,C
9620,Burris Laboratory School,1441,Burris Laboratory School,79,0.297,100.2,0.297,73,0.081,127.3,0.081,101.3,0.243,94.1,A
9625,IN Acad for Sci Math & Humanities,1443,Indiana Academy for Sci Math Hmn ,,,,,,,,,100.7,1,100.7,A
9640,Options Charter School Noblesville,2551,Options Charter School Noblesville,,,,,,,,,,,,Appeal Pending
9645,Avondale Meadows Academy,5716,Avondale Meadows Academy,43.9,0.5,93.9,0.5,,,,,,,68.9,D
9650,Herron Charter,5724,Herron High School,,,,,76.8,0.2,131.9,0.2,100,0.6,101.7,A
9655,Hope Academy,5292,Hope Academy,,,,,,,,,65.4,1,0.0,No Grade
9665,Geist Montessori Academy,2572,Geist Montessori Academy,60.2,0.5,118.7,0.5,,,,,,,89.5,B
9670,Indianapolis Metropolitan High Sch,5664,Indianapolis Metropolitan High Sch,,,,,11.2,0.2,66.2,0.2,69.1,0.6,56.9,F
9680,Paramount School Of Excellence Inc,5508,Paramount School of Excellence,87,0.5,122.8,0.5,,,,,,,104.9,A
9685,Aspire Charter Academy,4043,Aspire Charter Academy,38.4,0.5,90.4,0.5,,,,,,,64.4,D
9690,Renaissance Academy Charter School,4711,Renaissance Academy Charter School,68.5,0.5,105.3,0.5,,,,,,,86.9,B
9705,Hammond Academy of Science & Tech,4486,Hammond Academy of Science & Tech,48.4,0.238,79,0.238,50,0.105,131.3,0.105,100,0.315,80.9,B
9710,Carpe Diem - Northwest,5977,Carpe Diem - Northwest,,,86.4,1,,,,,,,86.4,B
9725,Canaan Community Academy,3312,Canaan Community Academy,28.6,0.5,92.6,0.5,,,,,,,60.6,D
9730,Neighbors' New Vistas High School,6864,Neighbors' New Vistas High School,,,,,1.2,0.4,,,15.4,0.6,9.7,F
9735,Inspire Academy - A Sch of Inquiry,1518,Inspire Academy - A Sch of Inquiry,33.7,0.5,90.3,0.5,,,,,,,62.0,D
9740,Thurgood Marshall Leadership Acad,0138,Thurgood Marshall Leadership Acad,11.7,0.5,66.7,0.5,,,,,,,39.2,F
9745,Tindley Preparatory Academy,5336,Tindley Preparatory Academy,72.1,0.5,144.2,0.5,,,,,,,108.2,A
9760,Smith Academy for Excellence,0242,Smith Academy for Excellence,29.2,0.267,101.7,0.267,,,,,69.2,0.466,67.2,D
9770,Indianapolis Lighthouse East,5524,Indianapolis Lighthouse East,,,77,0.328,,,93.5,0.672,,,88.1,B
9780,Indianapolis Academy of Excellence,5761,Indianapolis Academy of Excellence,14.2,0.5,92.3,0.5,,,,,,,53.3,F
9785,IN Math & Science Academy,5837,IN Math & Science Academy,45.8,0.5,102.5,0.5,,,,,,,74.2,C
9790,Anderson Preparatory Academy,5092,Anderson Preparatory Academy,44.9,0.29,94.7,0.29,50.8,0.084,126.1,0.084,104.3,0.251,81.5,B
9795,Dr Robert H Faulkner Academy,2411,Dr Robert H Faulkner Academy,75,0.5,92.5,0.5,,,,,,,83.8,B
9805,Hoosier Academy - Indianapolis,2527,Hoosier Academy - Indianapolis,56.2,0.276,117,0.276,35.1,0.179,,,83.8,0.268,76.5,C
9835,The Bloomington Project School,6215,The Bloomington Project School,75.2,0.5,100.5,0.5,,,,,,,87.9,B
9845,Xavier School of Excellence,7571,Xavier School of Excellence,15.9,0.5,80.4,0.5,,,,,,,48.2,F
9865,Hoosier Acad Virtual Charter,5290,Hoosier Acad Virtual Charter Sch,36.7,0.249,86.7,0.249,40.2,0.1,98,0.1,43.9,0.301,57.8,F
9870,Discovery Charter School,6824,Discovery Charter School,80,0.5,94.7,0.5,,,,,,,87.4,B
9875,Rock Creek Community Academy,0771,Rock Creek Community Academy,65,0.337,111.9,0.337,52.3,0.065,86,0.065,100,0.195,88.1,B
9880,Career Academy High School,7567,Career Academy High School,,,,,,,127.5,1,,,127.5,A
9885,Gary Middle College,4027,Gary Middle College,,,,,,,,,,,0.0,No Grade
9890,Indiana Virtual School,2488,Indiana Virtual School,23.6,0.119,68.9,0.119,16.2,0.152,69.7,0.152,56.6,0.457,49.9,F
9895,IN Math & Science Academy - North,5444,IN Math & Science Academy - North,34.3,0.3,101.4,0.3,29.7,0.08,123.5,0.08,105.9,0.24,78.4,C
9905,Indiana Connections Academy,7944,Indiana Connections Academy,48.5,0.19,83.1,0.19,32.2,0.124,76.5,0.124,71.2,0.372,65.0,D
9915,Marion Academy,5903,Marion Academy,,,,,,,,,,,0.0,No Grade
9920,Damar Charter Academy,5191,Damar Charter Academy,22.8,0.181,77.6,0.181,38.3,0.255,,,12.5,0.383,0.0,No Grade
9925,Phalen Leadership Academy - IN Inc,5496,Phalen Leadership Academy - IN Inc,64,0.5,119.1,0.5,,,,,,,91.6,A
9930,Nexus Academy of Indianapolis,5302,Nexus Academy of Indianapolis,,,,,50.3,0.4,,,73.4,0.6,64.2,D
9935,Vision Academy,5899,Vision Academy,27.7,0.5,101.8,0.5,,,,,,,64.8,D
9940,Tindley Collegiate Academy,5914,Tindley Collegiate Academy,64.8,0.5,140.2,0.5,,,,,,,102.5,A
9945,Tindley Renaissance Academy,5926,Tindley Renaissance Academy,51.2,0.5,107.4,0.5,,,,,,,79.3,C
9950,Dugger Union Community School Corp,7952,Dugger Union Community School Corp,,,87.6,0.461,,,73.1,0.54,,,79.9,C
9955,Mays Community Academy,7231,Mays Community Academy,,,126.6,1,,,,,,,126.6,A
9960,Success Academy Primary School,7562,Success Academy Primary School,,,89.8,1,,,,,,,89.8,B
9965,Career Academy Middle School,7563,Career Academy Middle School,,,122.7,1,,,,,,,122.7,A
9970,ACE Preparatory Academy,1111,ACE Preparatory Academy,,,,,,,,,,,0.0,No Grade
9975,Global Preparatory Academy,1112,Global Preparatory Academy,,,,,,,,,,,0.0,No Grade
9980,Steel City Academy,1113,Steel City Academy,,,104.5,0.605,,,138.3,0.395,,,117.9,A
9985,Seven Oaks Classical School,1114,Seven Oaks Classical School,,,101.6,1,,,,,,,101.6,A
9990,Heritage Institute of Arts & Tech,1116,Higher Institute of Arts & Tech,,,67,1,,,,,,,67.0,D
-999,Independent Non-Public Schools,A170,Blackhawk Christian Mdl/High Sch,77.1,0.164,94.1,0.164,71,0.135,99.7,0.135,100,0.404,91.5,A
-999,Independent Non-Public Schools,A172,Blackhawk Christian Elementary Sch,85.4,0.5,106.1,0.5,,,,,,,95.8,A
-999,Independent Non-Public Schools,A236,Cornerstone College Prep Sch,61.3,0.315,106.1,0.315,,,,,43.6,0.37,68.9,D
-999,Independent Non-Public Schools,A249,Central Christian School,56.5,0.5,104.1,0.5,,,,,,,80.3,B
-999,Independent Non-Public Schools,A260,Aboite Christian School,47.2,0.5,101.9,0.5,,,,,,,74.6,C
-999,Independent Non-Public Schools,A275,Crossroad Child & Family Services,,,,,,,,,,,0.0,No Grade
-999,Independent Non-Public Schools,A307,Horizon Christian Academy,15.2,0.333,96.4,0.333,5.5,0.133,,,37.5,0.2,45.4,F
-999,Independent Non-Public Schools,A352,Gateway Woods School,,,,,,,,,40,1,40.0,F
-999,Independent Non-Public Schools,A405,North Star Montessori School,,,,,,,,,,,0.0,No Grade
-999,Independent Non-Public Schools,A450,Columbus Christian School Inc,66.5,0.331,92.9,0.331,59,0.135,,,90,0.203,79.0,C
-999,Independent Non-Public Schools,A480,James E Davis School,,,,,,,,,42.9,1,42.9,F
-999,Independent Non-Public Schools,A724,Good Shepherd Christian Academy,85.1,0.5,91.3,0.5,,,,,,,88.2,B
-999,Independent Non-Public Schools,A740,Lakewood Park Christian School,70.7,0.284,95.8,0.284,68.8,0.086,127.4,0.086,100,0.259,90.1,A
-999,Independent Non-Public Schools,A746,Heritage Hall Christian School,66.2,0.364,100.1,0.364,,,,,94.5,0.272,86.2,B
-999,Independent Non-Public Schools,A875,Clinton Christian School,64.4,0.316,100.9,0.316,59.8,0.147,,,100,0.221,83.1,B
-999,Independent Non-Public Schools,A990,Elkhart Christian Academy,75.7,0.285,96.7,0.285,74.5,0.086,135.8,0.086,100,0.258,93.0,A
-999,Independent Non-Public Schools,B015,Bethany Christian School,72.1,0.221,87.2,0.221,65.9,0.112,137.8,0.112,101.5,0.335,92.0,A
-999,Independent Non-Public Schools,B045,Christian Academy of Indiana,65.4,0.301,91.7,0.301,68.9,0.08,107.7,0.08,100,0.239,85.3,B
-999,Independent Non-Public Schools,B085,Covington Christian School,57.8,0.5,87,0.5,,,,,,,72.4,C
-999,Independent Non-Public Schools,B118,Kinwell Academy Inc,,,,,,,,,,,0.0,No Grade
-999,Independent Non-Public Schools,B136,The King's Academy,72.8,0.301,86.5,0.301,60.3,0.159,,,100,0.239,81.4,B
-999,Independent Non-Public Schools,B145,Lakeview Christian School Inc,40.9,0.373,89.9,0.373,26.8,0.102,,,75,0.153,63.0,D
-999,Independent Non-Public Schools,B160,Eman Schools,84.8,0.343,105.4,0.343,82.5,0.125,,,100,0.188,94.4,A
-999,Independent Non-Public Schools,B161,Fishers Christian Academy,85.5,0.365,112,0.365,,,,,100,0.271,99.2,A
-999,Independent Non-Public Schools,B167,Paddock View Residential Center,,,,,,,,,18.2,1,0.0,No Grade
-999,Independent Non-Public Schools,B190,Indiana Academy,,,,,,,,,,,,Appeal Pending
-999,Independent Non-Public Schools,B233,Transitions Academy,,,,,,,,,,,0.0,No Grade
-999,Independent Non-Public Schools,B248,Legacy Christian School,68.7,0.5,94.5,0.5,,,,,,,81.6,B
